shipment_id,order_id,shipment_timestamp,delivery_timestamp,shipment_status,carrier,shipping_country
SHP00010353,ORD00014188,2025-07-06 02:24:30,2025-07-11 02:24:30,delivered,USPS,ES
SHP00010354,ORD00006082,2024-03-29 08:58:24,2024-04-04 08:58:24,delivered,DHL,ES
SHP00010355,ORD00002319,2023-06-05 06:55:39,2023-06-11 06:55:39,delivered,Correos,BR
SHP00010356,ORD00002316,2026-02-09 00:27:54,2026-02-22 00:27:54,delayed,FedEx,US
SHP00010357,ORD00007116,2023-09-03 02:22:49,,delayed,FedEx,BR
SHP00010358,ORD00004277,2025-12-03 22:28:43,,delayed,UPS,MX
SHP00010359,ORD00004632,2023-12-16 00:48:14,2023-12-18 00:48:14,delivered,FedEx,US
SHP00010360,ORD00000982,2025-07-07 20:00:47,2025-07-15 20:00:47,delivered,Servientrega,ES
SHP00010361,ORD00006729,2023-09-06 08:53:19,2023-09-14 08:53:19,delivered,Servientrega,BR
SHP00010362,ORD00002466,2025-02-01 14:19:44,2025-02-09 14:19:44,delivered,Correos,US
SHP00010363,ORD00010765,2023-09-06 19:01:54,2023-09-09 19:01:54,delivered,UPS,AR
SHP00010364,ORD00010137,2023-08-28 15:22:44,2023-09-04 15:22:44,delivered,DHL,US
SHP00010365,ORD00007078,2023-09-12 16:43:05,2023-09-18 16:43:05,delivered,Servientrega,ES
SHP00010366,ORD00004759,2024-06-08 17:17:24,2024-06-13 17:17:24,delivered,USPS,CA
SHP00010367,ORD00008156,2023-12-30 07:24:14,,shipped,USPS,AR
SHP00010368,ORD00010052,2024-09-18 17:46:43,,shipped,FedEx,AR
SHP00010369,ORD00011519,2024-04-03 06:51:34,2024-04-04 06:51:34,delivered,Correos,US
SHP00010370,ORD00014000,2023-02-15 17:25:54,,shipped,FedEx,CO
SHP00010371,ORD00004972,2024-12-09 15:49:49,,shipped,USPS,CO
SHP00010372,ORD00006674,2023-06-14 05:29:56,,shipped,Correos,CL
SHP00010373,ORD00000481,2024-10-04 03:25:58,2024-10-10 03:25:58,delivered,Correos,MX
SHP00010374,ORD00003640,2024-10-15 00:34:29,2024-10-16 00:34:29,delivered,USPS,ES
SHP00010375,ORD00010285,2023-10-06 07:56:11,2023-10-08 07:56:11,delivered,FedEx,CL
SHP00010376,ORD00013091,2023-01-29 06:23:07,2023-02-02 06:23:07,delivered,Servientrega,ES
SHP00010377,ORD00014065,2023-08-15 12:10:19,2023-08-17 12:10:19,delivered,DHL,AR
SHP00010378,ORD00010351,2023-09-08 15:51:16,2023-09-10 15:51:16,delivered,DHL,CA
SHP00010379,ORD00011743,2024-01-28 05:49:30,2024-01-31 05:49:30,delivered,USPS,US
SHP00010380,ORD00006162,2023-01-10 17:43:50,,shipped,USPS,AR
SHP00010381,ORD00001141,2024-02-08 12:28:09,2024-02-12 12:28:09,delivered,USPS,ES
SHP00010382,ORD00013965,2025-02-25 01:48:17,2025-03-04 01:48:17,delayed,USPS,CA
SHP00010383,ORD00003943,2025-06-01 20:43:37,,shipped,Correos,US
SHP00010384,ORD00001002,2023-06-10 23:56:45,2023-06-12 23:56:45,delivered,USPS,CL
SHP00010385,ORD00006949,2025-02-20 21:05:23,2025-02-28 21:05:23,delivered,Servientrega,AR
SHP00010386,ORD00009409,2025-01-11 17:01:51,2025-01-12 17:01:51,delivered,USPS,MX
SHP00010387,ORD00001963,2025-08-07 01:19:46,2025-08-08 01:19:46,delivered,USPS,CO
SHP00010388,ORD00011591,2024-08-05 23:16:02,,shipped,Correos,CL
SHP00010389,ORD00012184,2024-12-10 00:44:18,2024-12-17 00:44:18,delivered,Correos,CL
SHP00010390,ORD00002153,2024-07-11 06:35:50,,shipped,FedEx,CL
SHP00010391,ORD00000985,2026-01-21 18:12:31,,shipped,Correos,ES
SHP00010392,ORD00008172,2025-02-03 12:08:42,,shipped,Servientrega,CA
SHP00010393,ORD00012322,2023-06-12 03:54:38,,shipped,USPS,BR
SHP00010394,ORD00012268,2026-01-25 02:51:13,2026-01-26 02:51:13,delivered,DHL,ES
SHP00010395,ORD00002783,2023-03-29 13:29:44,2023-04-02 13:29:44,delivered,Servientrega,AR
SHP00010396,ORD00005272,2025-02-06 03:20:48,2025-02-10 03:20:48,delivered,DHL,US
SHP00010397,ORD00010495,2025-08-11 22:00:10,,shipped,Servientrega,CO
SHP00010398,ORD00007050,2023-06-09 10:41:38,2023-06-15 10:41:38,delivered,DHL,MX
SHP00010399,ORD00012187,2023-12-04 13:52:31,,shipped,UPS,BR
SHP00010400,ORD00000007,2023-11-08 19:11:48,2023-11-09 19:11:48,delivered,Correos,MX
SHP00010401,ORD00008420,2023-09-13 06:37:03,,shipped,Servientrega,BR
SHP00010402,ORD00007070,2024-11-28 03:22:23,,delayed,USPS,CA
SHP00010403,ORD00003581,2023-11-23 07:42:28,,shipped,UPS,AR
SHP00010404,ORD00010877,2024-11-09 08:50:13,2024-11-13 08:50:13,delivered,USPS,ES
SHP00010405,ORD00011685,2023-09-11 12:37:28,2023-09-18 12:37:28,delivered,Servientrega,CA
SHP00010406,ORD00001757,2023-02-26 21:10:08,2023-02-27 21:10:08,delivered,Servientrega,ES
SHP00010407,ORD00001233,2024-07-13 12:14:00,2024-07-17 12:14:00,delivered,Servientrega,AR
SHP00010408,ORD00013063,2023-06-11 04:12:25,2023-06-18 04:12:25,delivered,FedEx,CL
SHP00010409,ORD00000391,2023-12-11 05:04:36,2023-12-19 05:04:36,delivered,FedEx,CA
SHP00010410,ORD00002215,2025-11-04 03:03:11,2025-11-09 03:03:11,delivered,DHL,ES
SHP00010411,ORD00003339,2023-03-09 22:28:49,2023-03-11 22:28:49,delivered,UPS,BR
SHP00010412,ORD00005534,2025-10-02 15:20:20,2025-10-04 15:20:20,delivered,FedEx,BR
SHP00010413,ORD00007503,2024-09-20 05:37:53,2024-09-23 05:37:53,delivered,Correos,CO
SHP00010414,ORD00003457,2023-10-15 00:07:59,2023-10-23 00:07:59,delivered,USPS,AR
SHP00010415,ORD00002395,2023-10-06 12:10:16,2023-10-10 12:10:16,delivered,UPS,CO
SHP00010416,ORD00001588,2023-08-23 10:11:30,,shipped,DHL,MX
SHP00010417,ORD00012850,2023-11-21 05:51:04,,shipped,Correos,AR
SHP00010418,ORD00010817,2023-09-17 01:40:25,2023-09-23 01:40:25,delivered,USPS,BR
SHP00010419,ORD00003473,2023-02-05 11:16:51,2023-02-08 11:16:51,delivered,FedEx,AR
SHP00010420,ORD00010960,2025-11-21 23:27:19,2025-11-25 23:27:19,delivered,UPS,MX
SHP00010421,ORD00004288,2023-10-14 03:37:53,2023-10-18 03:37:53,delivered,FedEx,CL
SHP00010422,ORD00013232,2024-08-06 18:23:51,,shipped,USPS,CO
SHP00010423,ORD00009197,2023-05-26 01:08:02,,shipped,DHL,BR
SHP00010424,ORD00003729,2025-09-15 07:42:06,,shipped,DHL,CO
SHP00010425,ORD00002840,2024-02-02 09:52:37,2024-02-07 09:52:37,delivered,Correos,BR
SHP00010426,ORD00012643,2025-06-24 20:11:26,,shipped,FedEx,US
SHP00010427,ORD00001222,2026-02-23 05:17:45,2026-02-24 05:17:45,delivered,FedEx,BR
SHP00010428,ORD00001953,2023-06-24 08:03:03,2023-07-01 08:03:03,delivered,FedEx,MX
SHP00010429,ORD00008011,2024-04-19 23:07:30,2024-04-22 23:07:30,delivered,UPS,AR
SHP00010430,ORD00011754,2023-01-17 03:34:38,2023-01-20 03:34:38,delivered,Servientrega,US
SHP00010431,ORD00011713,2023-05-29 05:53:43,,shipped,Correos,BR
SHP00010432,ORD00012224,2023-02-10 10:51:03,2023-02-16 10:51:03,delivered,USPS,CA
SHP00010433,ORD00007583,2024-05-15 16:15:42,2024-05-19 16:15:42,delivered,USPS,US
SHP00010434,ORD00004609,2024-11-23 13:40:52,,shipped,FedEx,CA
SHP00010435,ORD00010023,2023-09-10 05:17:47,2023-09-14 05:17:47,delivered,USPS,MX
SHP00010436,ORD00004989,2023-01-26 08:00:10,2023-02-01 08:00:10,delivered,UPS,MX
SHP00010437,ORD00010116,2023-05-24 00:32:43,2023-06-01 00:32:43,delivered,DHL,CA
SHP00010438,ORD00005876,2024-09-28 21:04:46,2024-10-02 21:04:46,delivered,Servientrega,US
SHP00010439,ORD00014751,2025-07-09 19:53:54,2025-07-11 19:53:54,delivered,Servientrega,BR
SHP00010440,ORD00013135,2024-05-28 18:55:21,2024-05-29 18:55:21,delivered,UPS,BR
SHP00010441,ORD00001990,2023-01-26 11:44:34,2023-02-03 11:44:34,delivered,Servientrega,ES
SHP00010442,ORD00002437,2025-07-08 15:04:18,,shipped,DHL,CL
SHP00010443,ORD00013022,2023-06-26 12:41:42,2023-07-01 12:41:42,delivered,Servientrega,CO
SHP00010444,ORD00004276,2024-02-10 23:29:43,,delayed,Servientrega,ES
SHP00010445,ORD00006875,2025-09-14 07:00:04,,shipped,USPS,BR
SHP00010446,ORD00014888,2025-10-13 19:10:12,2025-10-20 19:10:12,delivered,USPS,CA
SHP00010447,ORD00013905,2025-01-03 23:23:36,2025-01-09 23:23:36,delivered,DHL,AR
SHP00010448,ORD00000422,2024-03-31 05:14:06,,delayed,FedEx,AR
SHP00010449,ORD00001750,2023-04-18 10:25:57,2023-04-25 10:25:57,delivered,FedEx,ES
SHP00010450,ORD00012771,2025-01-21 18:38:42,2025-01-24 18:38:42,delivered,Servientrega,CL
SHP00010451,ORD00013983,2024-02-12 02:29:24,2024-02-20 02:29:24,delivered,UPS,BR
SHP00010452,ORD00008296,2024-06-26 10:11:03,2024-06-29 10:11:03,delivered,DHL,BR
SHP00010453,ORD00011513,2024-12-22 01:41:44,2024-12-26 01:41:44,delivered,USPS,CA
SHP00010454,ORD00014949,2024-01-22 21:42:37,,delayed,FedEx,AR
SHP00010455,ORD00009764,2024-11-11 00:48:59,2024-11-12 00:48:59,delivered,UPS,AR
SHP00010456,ORD00012962,2025-07-23 19:47:11,2025-07-30 19:47:11,delivered,USPS,CL
SHP00010457,ORD00010790,2024-02-09 22:50:04,,shipped,FedEx,CL
SHP00010458,ORD00001976,2024-10-13 06:30:52,2024-10-19 06:30:52,delivered,UPS,CL
SHP00010459,ORD00002663,2023-01-26 09:14:30,,shipped,USPS,AR
SHP00010460,ORD00000222,2023-03-17 07:32:12,,shipped,USPS,CO
SHP00010461,ORD00012033,2025-01-23 03:40:36,2025-01-31 03:40:36,delivered,FedEx,AR
SHP00010462,ORD00004123,2023-11-01 18:32:58,2023-11-08 18:32:58,delivered,Servientrega,BR
SHP00010463,ORD00005415,2023-07-31 21:55:04,2023-08-05 21:55:04,delivered,Servientrega,CO
SHP00010464,ORD00006319,2026-01-15 10:08:28,2026-01-19 10:08:28,delivered,UPS,CL
SHP00010465,ORD00002884,2025-08-30 19:10:36,,shipped,USPS,BR
SHP00010466,ORD00008510,2024-08-05 03:53:00,2024-08-11 03:53:00,delivered,FedEx,MX
SHP00010467,ORD00000362,2023-12-10 17:34:19,2023-12-16 17:34:19,delivered,USPS,AR
SHP00010468,ORD00004055,2023-10-23 01:58:40,,shipped,Correos,BR
SHP00010469,ORD00001008,2023-10-07 01:47:48,,shipped,Correos,US
SHP00010470,ORD00001905,2025-12-15 15:41:07,2025-12-20 15:41:07,delivered,Servientrega,US
SHP00010471,ORD00011798,2023-02-16 11:35:50,2023-02-19 11:35:50,delivered,UPS,CA
SHP00010472,ORD00009245,2025-11-28 21:30:36,2025-12-01 21:30:36,delivered,DHL,MX
SHP00010473,ORD00013720,2024-12-15 14:04:02,2024-12-23 14:04:02,delivered,DHL,CA
SHP00010474,ORD00001069,2024-06-07 10:56:58,2024-06-15 10:56:58,delivered,USPS,MX
SHP00010475,ORD00005841,2025-10-20 06:56:50,,shipped,FedEx,MX
SHP00010476,ORD00013906,2024-08-28 00:29:36,2024-08-30 00:29:36,delivered,Servientrega,BR
SHP00010477,ORD00007506,2024-09-28 06:28:01,,shipped,Correos,ES
SHP00010478,ORD00012794,2025-12-12 09:40:37,2025-12-16 09:40:37,delivered,Correos,US
SHP00010479,ORD00006229,2024-02-04 14:44:43,2024-02-07 14:44:43,delivered,UPS,MX
SHP00010480,ORD00013084,2025-06-15 11:51:44,2025-06-18 11:51:44,delivered,FedEx,CL
SHP00010481,ORD00013030,2023-02-27 04:18:00,2023-03-01 04:18:00,delivered,Servientrega,BR
SHP00010482,ORD00007060,2024-10-24 10:26:25,,shipped,Correos,ES
SHP00010483,ORD00003253,2023-07-11 12:54:48,,shipped,Correos,CL
SHP00010484,ORD00012930,2023-03-11 10:04:05,,shipped,Correos,CL
SHP00010485,ORD00008980,2024-05-24 09:53:25,2024-05-26 09:53:25,delivered,UPS,AR
SHP00010486,ORD00004935,2025-11-25 15:22:38,,shipped,Servientrega,MX
SHP00010487,ORD00003537,2024-11-24 01:21:33,2024-11-29 01:21:33,delivered,DHL,CO
SHP00010488,ORD00011384,2023-03-24 12:03:37,2023-03-26 12:03:37,delivered,DHL,US
SHP00010489,ORD00006704,2025-09-02 02:08:54,2025-09-09 02:08:54,delivered,Servientrega,CL
SHP00010490,ORD00006494,2025-02-20 04:37:55,2025-02-21 04:37:55,delivered,Servientrega,CA
SHP00010491,ORD00003527,2023-11-14 03:24:25,2023-11-20 03:24:25,delivered,Servientrega,CA
SHP00010492,ORD00011660,2025-04-27 12:38:23,,shipped,Servientrega,ES
SHP00010493,ORD00011793,2024-04-11 15:18:08,2024-04-14 15:18:08,delivered,USPS,CA
SHP00010494,ORD00014067,2024-10-14 18:38:42,2024-10-21 18:38:42,delayed,USPS,ES
SHP00010495,ORD00008816,2025-03-07 23:40:40,2025-03-13 23:40:40,delivered,Correos,CO
SHP00010496,ORD00003869,2023-10-25 20:45:46,2023-10-26 20:45:46,delivered,Correos,CL
SHP00010497,ORD00013281,2024-12-08 11:47:17,,shipped,Servientrega,CL
SHP00010498,ORD00011122,2024-08-14 18:02:43,2024-08-20 18:02:43,delivered,FedEx,CL
SHP00010499,ORD00001460,2023-05-27 22:31:54,2023-06-02 22:31:54,delivered,Correos,US
SHP00010500,ORD00005359,2025-11-23 08:25:44,2025-11-27 08:25:44,delivered,UPS,CA
SHP00010501,ORD00011641,2023-01-27 13:56:24,2023-01-28 13:56:24,delivered,Correos,CL
SHP00010502,ORD00006248,2023-12-30 13:17:14,2024-01-07 13:17:14,delivered,UPS,CA
SHP00010503,ORD00014250,2023-07-11 18:13:26,2023-07-15 18:13:26,delivered,Correos,MX
SHP00010504,ORD00006084,2024-08-04 04:15:17,2024-08-08 04:15:17,delivered,DHL,CA
SHP00010505,ORD00003317,2025-07-05 12:21:54,,shipped,UPS,AR
SHP00010506,ORD00000202,2023-03-26 10:24:23,2023-04-03 10:24:23,delivered,DHL,CA
SHP00010507,ORD00013271,2023-01-05 02:34:30,2023-01-12 02:34:30,delivered,UPS,BR
SHP00010508,ORD00010735,2024-08-17 09:08:31,2024-08-18 09:08:31,delivered,Servientrega,AR
SHP00010509,ORD00000922,2025-08-19 10:45:07,,shipped,DHL,MX
SHP00010510,ORD00012614,2025-10-28 00:34:41,2025-10-31 00:34:41,delivered,UPS,CA
SHP00010511,ORD00005255,2024-07-01 02:54:05,2024-07-07 02:54:05,delivered,Servientrega,CL
SHP00010512,ORD00012780,2023-06-07 12:05:25,2023-06-17 12:05:25,delayed,USPS,CO
SHP00010513,ORD00001932,2023-10-05 15:49:42,2023-10-12 15:49:42,delivered,Correos,US
SHP00010514,ORD00013877,2023-11-05 17:41:17,2023-11-07 17:41:17,delivered,FedEx,CA
SHP00010515,ORD00005882,2023-05-09 10:45:44,2023-05-12 10:45:44,delivered,UPS,AR
SHP00010516,ORD00012475,2026-02-10 09:13:24,2026-02-18 09:13:24,delivered,Correos,ES
SHP00010517,ORD00002109,2023-09-17 01:27:53,2023-09-22 01:27:53,delivered,Servientrega,MX
SHP00010518,ORD00012466,2023-09-12 09:43:50,2023-09-15 09:43:50,delivered,USPS,ES
SHP00010519,ORD00012195,2024-08-31 06:00:45,2024-09-01 06:00:45,delivered,UPS,CL
SHP00010520,ORD00005018,2024-05-17 11:06:57,2024-05-18 11:06:57,delivered,UPS,AR
SHP00010521,ORD00005342,2024-09-30 20:47:56,2024-10-01 20:47:56,delivered,FedEx,MX
SHP00010522,ORD00004970,2024-10-18 03:37:40,2024-10-25 03:37:40,delivered,UPS,MX
SHP00010523,ORD00001254,2025-12-07 02:22:49,,shipped,UPS,CA
SHP00010524,ORD00010091,2023-01-26 21:43:21,2023-01-28 21:43:21,delivered,FedEx,MX
SHP00010525,ORD00011607,2025-12-16 17:19:26,2025-12-20 17:19:26,delivered,USPS,MX
SHP00010526,ORD00001429,2024-10-06 22:17:19,,shipped,UPS,ES
SHP00010527,ORD00011041,2024-05-07 12:31:45,2024-05-14 12:31:45,delivered,Servientrega,US
SHP00010528,ORD00011787,2023-02-08 08:26:09,,shipped,Servientrega,BR
SHP00010529,ORD00005124,2023-12-04 10:38:49,,shipped,USPS,CA
SHP00010530,ORD00007295,2025-09-03 02:27:50,2025-09-06 02:27:50,delivered,DHL,US
SHP00010531,ORD00006231,2025-10-25 00:00:17,2025-11-01 00:00:17,delivered,Correos,CL
SHP00010532,ORD00014830,2024-10-28 20:48:12,,shipped,DHL,MX
SHP00010533,ORD00001568,2026-01-11 02:53:04,2026-01-15 02:53:04,delivered,USPS,MX
SHP00010534,ORD00005806,2024-07-03 03:17:06,2024-07-11 03:17:06,delivered,USPS,AR
SHP00010535,ORD00008947,2023-09-17 11:54:22,2023-09-22 11:54:22,delivered,Correos,CL
SHP00010536,ORD00002984,2026-01-06 22:14:37,,shipped,Servientrega,CL
SHP00010537,ORD00010556,2025-12-27 21:13:08,,shipped,Servientrega,CA
SHP00010538,ORD00011088,2023-07-12 09:54:19,,shipped,Correos,ES
SHP00010539,ORD00008177,2023-11-29 19:57:04,2023-12-02 19:57:04,delivered,USPS,CA
SHP00010540,ORD00013414,2025-04-27 01:39:21,2025-05-05 01:39:21,delivered,USPS,AR
SHP00010541,ORD00008399,2024-04-28 21:41:14,2024-05-04 21:41:14,delivered,FedEx,BR
SHP00010542,ORD00004673,2025-10-15 14:10:49,2025-10-19 14:10:49,delivered,FedEx,MX
SHP00010543,ORD00009574,2023-12-22 08:40:04,2023-12-24 08:40:04,delivered,FedEx,AR
SHP00010544,ORD00011919,2024-06-17 00:08:41,2024-06-19 00:08:41,delivered,FedEx,AR
SHP00010545,ORD00007206,2025-03-20 22:26:28,,shipped,Correos,US
SHP00010546,ORD00010869,2025-05-01 08:53:49,2025-05-07 08:53:49,delivered,USPS,AR
SHP00010547,ORD00003981,2025-12-22 17:49:09,2025-12-27 17:49:09,delivered,UPS,BR
SHP00010548,ORD00002416,2025-05-17 08:01:59,2025-05-22 08:01:59,delivered,USPS,AR
SHP00010549,ORD00007977,2024-02-15 11:22:18,2024-02-16 11:22:18,delivered,Correos,CL
SHP00010550,ORD00004273,2025-07-16 06:55:39,2025-07-17 06:55:39,delivered,Correos,BR
SHP00010551,ORD00009980,2023-09-26 05:36:23,2023-09-29 05:36:23,delivered,DHL,CO
SHP00010552,ORD00013460,2023-05-10 14:42:05,2023-05-16 14:42:05,delivered,UPS,BR
SHP00010553,ORD00002555,2023-07-08 11:52:57,,shipped,FedEx,MX
SHP00010554,ORD00001281,2024-03-23 00:40:06,2024-03-26 00:40:06,delivered,FedEx,CO
SHP00010555,ORD00002149,2023-07-04 14:27:24,2023-07-10 14:27:24,delayed,DHL,BR
SHP00010556,ORD00000214,2025-11-19 08:26:06,2025-11-26 08:26:06,delivered,DHL,MX
SHP00010557,ORD00009413,2023-01-11 17:59:28,,delayed,FedEx,ES
SHP00010558,ORD00005930,2024-03-12 21:02:35,2024-03-13 21:02:35,delivered,USPS,US
SHP00010559,ORD00000833,2024-11-01 10:47:29,2024-11-04 10:47:29,delivered,DHL,MX
SHP00010560,ORD00001592,2023-11-01 21:58:49,2023-11-07 21:58:49,delivered,FedEx,CL
SHP00010561,ORD00001980,2025-09-19 14:20:04,2025-09-23 14:20:04,delivered,USPS,ES
SHP00010562,ORD00003985,2025-04-07 14:17:44,2025-04-15 14:17:44,delivered,UPS,US
SHP00010563,ORD00011973,2025-11-22 21:14:24,,shipped,Correos,ES
SHP00010564,ORD00008579,2025-09-13 04:30:46,,shipped,DHL,ES
SHP00010565,ORD00000443,2024-07-18 15:25:37,2024-07-22 15:25:37,delivered,USPS,US
SHP00010566,ORD00014302,2023-04-09 04:23:32,2023-04-17 04:23:32,delivered,USPS,BR
SHP00010567,ORD00011016,2024-01-14 14:40:31,2024-01-25 14:40:31,delayed,Servientrega,CO
SHP00010568,ORD00010825,2025-09-15 06:00:11,2025-09-23 06:00:11,delivered,USPS,CO
SHP00010569,ORD00014748,2023-04-29 03:58:10,2023-05-02 03:58:10,delivered,Correos,BR
SHP00010570,ORD00006785,2026-01-15 18:30:21,2026-01-16 18:30:21,delivered,USPS,CO
SHP00010571,ORD00007068,2026-02-25 08:56:50,2026-03-05 08:56:50,delivered,Correos,MX
SHP00010572,ORD00011347,2025-04-21 18:09:56,2025-04-28 18:09:56,delivered,Servientrega,BR
SHP00010573,ORD00001558,2023-04-14 02:53:34,2023-04-18 02:53:34,delivered,FedEx,BR
SHP00010574,ORD00000373,2023-11-06 16:15:40,2023-11-07 16:15:40,delivered,Servientrega,US
SHP00010575,ORD00008018,2025-11-03 09:25:14,,shipped,Correos,CO
SHP00010576,ORD00000787,2023-04-13 02:21:10,2023-04-19 02:21:10,delivered,DHL,BR
SHP00010577,ORD00004890,2024-09-23 14:02:51,2024-09-29 14:02:51,delayed,UPS,BR
SHP00010578,ORD00009837,2023-08-17 12:44:30,2023-08-21 12:44:30,delivered,DHL,CO
SHP00010579,ORD00009925,2023-05-07 23:52:52,2023-05-08 23:52:52,delivered,UPS,MX
SHP00010580,ORD00003747,2023-12-10 19:21:55,2023-12-14 19:21:55,delivered,UPS,CL
SHP00010581,ORD00013326,2024-07-14 03:52:02,2024-07-21 03:52:02,delivered,FedEx,CL
SHP00010582,ORD00014300,2024-02-24 12:22:36,,shipped,Servientrega,ES
SHP00010583,ORD00007681,2024-11-11 09:20:34,2024-11-12 09:20:34,delivered,USPS,CO
SHP00010584,ORD00008438,2023-07-01 01:07:54,2023-07-05 01:07:54,delivered,Correos,ES
SHP00010585,ORD00010923,2025-07-14 15:19:33,2025-07-25 15:19:33,delayed,Servientrega,CL
SHP00010586,ORD00010182,2025-12-02 15:51:48,,shipped,Correos,CL
SHP00010587,ORD00001452,2024-01-05 10:56:42,2024-01-13 10:56:42,delivered,DHL,MX
SHP00010588,ORD00000715,2024-08-04 22:42:32,2024-08-09 22:42:32,delivered,DHL,CL
SHP00010589,ORD00001608,2024-07-15 23:36:38,2024-07-20 23:36:38,delivered,USPS,BR
SHP00010590,ORD00012261,2025-10-07 18:30:36,,shipped,Servientrega,BR
SHP00010591,ORD00012761,2023-12-17 11:04:59,2023-12-19 11:04:59,delivered,DHL,CL
SHP00010592,ORD00005528,2026-01-23 07:03:32,2026-01-27 07:03:32,delivered,FedEx,US
SHP00010593,ORD00011278,2024-08-02 23:42:23,,shipped,DHL,AR
SHP00010594,ORD00010607,2026-01-09 02:05:09,2026-01-16 02:05:09,delivered,USPS,ES
SHP00010595,ORD00014367,2025-01-19 23:46:13,2025-01-21 23:46:13,delivered,UPS,US
SHP00010596,ORD00009954,2024-12-01 17:52:06,2024-12-02 17:52:06,delivered,DHL,CL
SHP00010597,ORD00002694,2024-02-04 21:46:57,2024-02-12 21:46:57,delivered,DHL,CA
SHP00010598,ORD00012227,2024-03-15 14:06:41,2024-03-19 14:06:41,delivered,DHL,AR
SHP00010599,ORD00012677,2023-04-11 05:44:42,2023-04-15 05:44:42,delivered,USPS,CL
SHP00010600,ORD00005766,2024-09-07 01:47:57,2024-09-08 01:47:57,delivered,Servientrega,CA
SHP00010601,ORD00003408,2024-02-05 11:02:18,2024-02-11 11:02:18,delivered,Servientrega,AR
SHP00010602,ORD00006134,2025-04-29 08:01:55,,shipped,Correos,US
SHP00010603,ORD00011413,2023-01-05 11:14:26,,shipped,DHL,MX
SHP00010604,ORD00013649,2023-12-15 15:47:44,2023-12-20 15:47:44,delivered,UPS,CL
SHP00010605,ORD00012307,2025-11-20 03:54:47,2025-11-21 03:54:47,delivered,UPS,US
SHP00010606,ORD00008868,2025-01-01 00:44:09,2025-01-04 00:44:09,delivered,Servientrega,AR
SHP00010607,ORD00012045,2023-10-24 03:35:41,2023-10-29 03:35:41,delivered,UPS,AR
SHP00010608,ORD00000045,2024-08-05 09:21:38,2024-08-13 09:21:38,delivered,Servientrega,CA
SHP00010609,ORD00011225,2023-01-04 11:45:48,2023-01-09 11:45:48,delivered,FedEx,ES
SHP00010610,ORD00012841,2023-04-28 11:11:35,,shipped,Servientrega,US
SHP00010611,ORD00014003,2023-07-13 00:14:40,2023-07-19 00:14:40,delivered,Correos,BR
SHP00010612,ORD00007317,2024-01-28 15:14:38,2024-02-03 15:14:38,delivered,FedEx,AR
SHP00010613,ORD00011334,2023-08-08 23:45:35,2023-08-09 23:45:35,delivered,FedEx,BR
SHP00010614,ORD00011516,2025-07-24 10:54:40,,shipped,UPS,BR
SHP00010615,ORD00012216,2026-02-04 07:59:12,2026-02-10 07:59:12,delivered,UPS,CA
SHP00010616,ORD00002905,2026-02-10 14:35:01,2026-02-14 14:35:01,delivered,UPS,CL
SHP00010617,ORD00013778,2024-12-22 20:14:06,2024-12-24 20:14:06,delivered,UPS,ES
SHP00010618,ORD00012833,2025-07-17 04:58:56,2025-07-23 04:58:56,delivered,USPS,CL
SHP00010619,ORD00010016,2023-06-18 20:04:06,2023-06-19 20:04:06,delivered,UPS,MX
SHP00010620,ORD00014604,2025-03-01 03:47:27,2025-03-04 03:47:27,delivered,FedEx,CA
SHP00010621,ORD00007680,2023-04-16 08:52:05,2023-04-18 08:52:05,delivered,FedEx,BR
SHP00010622,ORD00011511,2024-01-02 16:09:29,2024-01-07 16:09:29,delivered,FedEx,CO
SHP00010623,ORD00014630,2025-05-25 11:52:46,2025-06-02 11:52:46,delivered,FedEx,ES
SHP00010624,ORD00007761,2024-08-28 16:11:57,,shipped,DHL,CL
SHP00010625,ORD00011172,2024-05-15 08:03:10,2024-05-19 08:03:10,delivered,UPS,ES
SHP00010626,ORD00005438,2025-03-07 13:27:12,,shipped,Correos,MX
SHP00010627,ORD00011294,2023-11-13 07:22:07,,shipped,Servientrega,CL
SHP00010628,ORD00008467,2024-02-14 12:35:59,2024-02-16 12:35:59,delivered,Servientrega,CA
SHP00010629,ORD00005789,2023-10-09 20:34:32,2023-10-13 20:34:32,delivered,UPS,CA
SHP00010630,ORD00010343,2025-09-30 02:51:24,,shipped,UPS,MX
SHP00010631,ORD00012800,2025-12-28 23:38:12,2025-12-29 23:38:12,delivered,DHL,CO
SHP00010632,ORD00008371,2025-01-14 19:31:00,2025-01-15 19:31:00,delivered,FedEx,US
SHP00010633,ORD00014008,2023-12-27 19:33:10,2024-01-07 19:33:10,delayed,Servientrega,CL
SHP00010634,ORD00004363,2023-07-14 07:11:18,2023-07-21 07:11:18,delivered,Servientrega,US
SHP00010635,ORD00002108,2024-12-13 04:10:23,2024-12-21 04:10:23,delivered,Servientrega,CA
SHP00010636,ORD00013476,2024-09-29 16:42:14,2024-10-10 16:42:14,delayed,UPS,AR
SHP00010637,ORD00014729,2023-04-13 05:22:19,2023-04-15 05:22:19,delivered,Correos,CA
SHP00010638,ORD00014391,2023-10-08 17:19:45,2023-10-15 17:19:45,delivered,DHL,MX
